file_path,file_name,size_gb,size_bytes,modified_time,drive
L:\20230906_Rd\2023.09.06-10.34.57-Rec-.cmtr,2023.09.06-10.34.57-Rec-.cmtr,1.06,1137134188,2023-09-07 09:59:47,L:
M:\20240123_protocol_test\2024.01.23-14.47.38-Rec-.cmtr,2024.01.23-14.47.38-Rec-.cmtr,1.05,1128347848,2024-02-06 16:00:27,M:
O:\20250327_Rd\2025.03.27-15.25.30-Rec-.cmtr,2025.03.27-15.25.30-Rec-.cmtr,1.05,1128101392,2025-04-14 11:12:56,O:
L:\20230905_Rd\2023.09.05-15.19.16-Rec-.cmtr,2023.09.05-15.19.16-Rec-.cmtr,1.05,1122730116,2023-09-06 11:16:47,L:
M:\20230427_Rd\2023.04.27-10.55.12-Rec-.cmtr,2023.04.27-10.55.12-Rec-.cmtr,1.04,1116795204,2023-07-28 04:16:34,M:
M:\20231101_Rd\2023.11.01-12.06.04-Rec-.cmtr,2023.11.01-12.06.04-Rec-.cmtr,1.04,1116661448,2023-11-03 20:41:58,M:
R:\20250214_JHU\2025.02.14-17.43.40-Rec-.cmtr,2025.02.14-17.43.40-Rec-.cmtr,1.04,1115345200,2025-03-07 13:17:41,R:
M:\JHU2025_data_backup_to_be_deleted\20250214_JHU\2025.02.14-17.43.40-Rec-.cmtr,2025.02.14-17.43.40-Rec-.cmtr,1.04,1115345200,2025-03-07 13:17:41,M:
L:\20230822_REST_WT\2023.08.22-15.23.02-Rec-.cmtr,2023.08.22-15.23.02-Rec-.cmtr,1.04,1114162540,2023-08-28 08:20:00,L:
O:\20250401_Rd\2025.04.01-12.02.36-Rec-.cmtr,2025.04.01-12.02.36-Rec-.cmtr,1.04,1113554740,2025-04-14 19:40:34,O:
L:\20230821_NIH_tripleKO\2023.08.21-11.24.46-Rec-.cmtr,2023.08.21-11.24.46-Rec-.cmtr,1.04,1113522340,2023-08-22 16:16:50,L:
Q:\20230607_NIH_tripleKO\2023.06.07-09.45.48-Rec-.cmtr,2023.06.07-09.45.48-Rec-.cmtr,1.03,1111045344,2023-06-07 18:35:57,Q:
Q:\20230531_REST_WT\2023.05.31-12.22.32-Rec-.cmtr,2023.05.31-12.22.32-Rec-.cmtr,1.02,1095976804,2023-06-01 07:08:44,Q:
Q:\20240530\2024.05.30-11.13.31-Rec-.cmtr,2024.05.30-11.13.31-Rec-.cmtr,1.02,1090761644,2024-06-02 08:59:44,Q:
O:\20250401_Rd\2025.04.01-13.04.05-Rec-.cmtr,2025.04.01-13.04.05-Rec-.cmtr,1.02,1089863404,2025-04-14 21:24:28,O:
M:\20230427_Rd\2023.04.27-12.58.21-Rec-.cmtr,2023.04.27-12.58.21-Rec-.cmtr,1.01,1088355172,2023-04-29 19:21:03,M:
Q:\20230505_NIH_singleKO\2023.05.05-14.50.16-Rec-.cmtr,2023.05.05-14.50.16-Rec-.cmtr,1.01,1086456732,2023-05-09 08:26:33,Q:
M:\20240208_protocol_test\2024.02.08-11.09.55-Rec-.cmtr,2024.02.08-11.09.55-Rec-.cmtr,1.01,1082343928,2024-02-09 09:17:52,M:
P:\JHU2022\JHU_data\2022.12.22-12.23.53-Rec-.cmtr,2022.12.22-12.23.53-Rec-.cmtr,1.01,1080980160,2023-06-09 21:28:16,P:
Q:\20230608_NIH_tripleKO\2023.06.08-10.36.22-Rec-.cmtr,2023.06.08-10.36.22-Rec-.cmtr,1.0,1077093344,2023-06-08 15:40:38,Q:
M:\20240123_protocol_test\2024.01.23-10.41.34-Rec-.cmtr,2024.01.23-10.41.34-Rec-.cmtr,1.0,1074912780,2024-01-26 11:18:56,M:
R:\20250129_Rd\steps_bluelight\2025.01.29-12.41.45-Rec-.cmtr,2025.01.29-12.41.45-Rec-.cmtr,1.0,1074779536,2025-02-06 10:54:12,R:
Q:\20230607_NIH_tripleKO\2023.06.07-13.20.01-Rec-.cmtr,2023.06.07-13.20.01-Rec-.cmtr,0.99,1065606924,2023-06-08 01:17:13,Q:
O:\Pancrease_cells\2025.09.30-10.05.21-Rec-.cmtr,2025.09.30-10.05.21-Rec-.cmtr,0.99,1065175920,2025-10-16 15:36:35,O:
Q:\20230526_REST\2023.05.26-14.00.42-Rec-.cmtr,2023.05.26-14.00.42-Rec-.cmtr,0.99,1064987364,2023-05-26 19:50:38,Q:
L:\202212\20221206\2022.12.06-15.10.43-Rec-.cmtr,2022.12.06-15.10.43-Rec-.cmtr,0.99,1058487712,2023-03-22 03:10:10,L:
L:\20230821_NIH_tripleKO\2023.08.21-15.55.35-Rec-.cmtr,2023.08.21-15.55.35-Rec-.cmtr,0.98,1057393020,2023-08-25 02:34:04,L:
M:\20240208_protocol_test\2024.02.08-11.04.18-Rec-.cmtr,2024.02.08-11.04.18-Rec-.cmtr,0.98,1056892148,2024-02-09 13:38:06,M:
L:\20230620_FAD\2023.06.20-13.52.11-Rec-.cmtr,2023.06.20-13.52.11-Rec-.cmtr,0.98,1052963472,2023-07-02 17:20:38,L:
O:\20250327_Rd\2025.03.27-16.35.23-Rec-.cmtr,2025.03.27-16.35.23-Rec-.cmtr,0.98,1047455988,2025-04-01 13:31:04,O:
L:\20230905_Rd\2023.09.05-14.42.06-Rec-.cmtr,2023.09.05-14.42.06-Rec-.cmtr,0.97,1036404444,2023-09-08 20:07:04,L:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-14.14.39-Rec-.cmtr,2023.09.12-14.14.39-Rec-.cmtr,0.96,1036073976,2023-09-13 23:49:40,L:
Q:\20230523_NIH_singleKO\2023.05.23-14.08.46-Rec-.cmtr,2023.05.23-14.08.46-Rec-.cmtr,0.96,1033809372,2023-05-26 15:10:27,Q:
L:\20230913_Ben_SB_CP\Agonist CP\2023.09.12-19.29.40-Rec-.cmtr,2023.09.12-19.29.40-Rec-.cmtr,0.96,1031087788,2023-09-18 00:04:54,L:
Q:\20230531_REST_WT\2023.05.31-12.28.57-Rec-.cmtr,2023.05.31-12.28.57-Rec-.cmtr,0.95,1025161644,2023-06-01 07:52:09,Q:
O:\20250513_Rd\2025.05.13-15.10.29-Rec-.cmtr,2025.05.13-15.10.29-Rec-.cmtr,0.95,1021261700,2025-05-14 21:04:40,O:
Q:\20230608_NIH_tripleKO\2023.06.08-11.13.17-Rec-.cmtr,2023.06.08-11.13.17-Rec-.cmtr,0.95,1019571844,2023-06-08 21:38:19,Q:
R:\20250129_Rd\steps_bluelight\2025.01.29-10.11.23-Rec-.cmtr,2025.01.29-10.11.23-Rec-.cmtr,0.95,1018938488,2025-02-02 22:43:24,R:
L:\20230621_FAD_WT\2023.06.21-13.58.53-Rec-.cmtr,2023.06.21-13.58.53-Rec-.cmtr,0.95,1018042576,2023-07-02 07:53:12,L:
Q:\20240305\2024.03.05-14.49.23-Rec-.cmtr,2024.03.05-14.49.23-Rec-.cmtr,0.95,1017746272,2024-03-13 07:27:09,Q:
Q:\20230608_NIH_tripleKO\2023.06.08-10.25.23-Rec-.cmtr,2023.06.08-10.25.23-Rec-.cmtr,0.95,1016965416,2023-06-08 14:31:45,Q:
P:\JHU2022\JHU_data\2022.12.21-16.41.04-Rec-.cmtr,2022.12.21-16.41.04-Rec-.cmtr,0.95,1015631768,2023-06-13 15:51:24,P:
L:\20230915_NMDA\2023.09.15-10.38.04-Rec-.cmtr,2023.09.15-10.38.04-Rec-.cmtr,0.94,1014647012,2023-09-19 14:16:27,L:
L:\20230905_Rd\2023.09.05-11.02.28-Rec-.cmtr,2023.09.05-11.02.28-Rec-.cmtr,0.94,1013737808,2023-09-05 21:10:10,L:
L:\202301\20230125\2023.01.25-15.39.32-Rec-.cmtr,2023.01.25-15.39.32-Rec-.cmtr,0.94,1010739956,2023-01-26 17:25:02,L:
M:\20240208_protocol_test\2024.02.08-13.42.39-Rec-.cmtr,2024.02.08-13.42.39-Rec-.cmtr,0.94,1010257268,2024-02-11 05:30:54,M:
M:\20231031_Rd\2023.10.31-13.52.55-Rec-.cmtr,2023.10.31-13.52.55-Rec-.cmtr,0.94,1009858060,2023-11-04 04:06:38,M:
L:\20230823_REST\2023.08.23-12.00.22-Rec-.cmtr,2023.08.23-12.00.22-Rec-.cmtr,0.94,1005376960,2023-08-27 23:08:44,L:
M:\20230427_Rd\2023.04.27-10.47.04-Rec-.cmtr,2023.04.27-10.47.04-Rec-.cmtr,0.93,1001987400,2023-07-28 02:51:47,M:
L:\20230915_NMDA\2023.09.15-11.14.46-Rec-.cmtr,2023.09.15-11.14.46-Rec-.cmtr,0.93,1000348932,2023-09-18 17:30:22,L:
M:\20230501_Rd\2023.05.01-11.31.46-Rec-.cmtr,2023.05.01-11.31.46-Rec-.cmtr,0.93,997980408,2023-05-02 03:32:03,M:
L:\20230915_NMDA\2023.09.15-12.16.27-Rec-.cmtr,2023.09.15-12.16.27-Rec-.cmtr,0.93,993215992,2023-09-19 08:13:10,L:
L:\20230616_NIH_SingleKO\2023.06.16-10.12.42-Rec-.cmtr,2023.06.16-10.12.42-Rec-.cmtr,0.92,992720892,2023-06-17 10:07:50,L:
M:\20231031_Rd\2023.10.31-10.40.16-Rec-.cmtr,2023.10.31-10.40.16-Rec-.cmtr,0.92,986521584,2023-11-04 18:01:42,M:
L:\20230905_Rd\2023.09.05-14.38.22-Rec-.cmtr,2023.09.05-14.38.22-Rec-.cmtr,0.92,985460608,2023-09-08 18:35:19,L:
Q:\20230531_REST_WT\2023.05.31-12.35.02-Rec-.cmtr,2023.05.31-12.35.02-Rec-.cmtr,0.9,969369300,2023-06-01 08:19:27,Q:
L:\202301\20230125\2023.01.25-13.35.18-Rec-.cmtr,2023.01.25-13.35.18-Rec-.cmtr,0.9,968326492,2023-02-02 10:54:39,L:
L:\20230622_FAD\2023.06.22-14.21.31-Rec-.cmtr,2023.06.22-14.21.31-Rec-.cmtr,0.9,966022796,2023-07-02 01:11:22,L:
O:\20250513_Rd\2025.05.13-13.24.29-Rec-.cmtr,2025.05.13-13.24.29-Rec-.cmtr,0.9,963240920,2025-05-14 20:43:08,O:
P:\JHU2022\JHU_data2022_10\20221027_WT\2022.10.27-12.25.26-Rec-jhu.cmtr,2022.10.27-12.25.26-Rec-jhu.cmtr,0.89,960091440,2022-11-27 00:40:18,P:
L:\20230609_NIH_SingleKO\2023.06.09-13.20.07-Rec-.cmtr,2023.06.09-13.20.07-Rec-.cmtr,0.89,959610632,2023-06-14 18:39:36,L:
L:\20230915_NMDA\2023.09.15-11.25.24-Rec-.cmtr,2023.09.15-11.25.24-Rec-.cmtr,0.89,954943816,2023-09-19 00:14:20,L:
O:\20250407_Rd\2025.04.07-13.13.45-Rec-.cmtr,2025.04.07-13.13.45-Rec-.cmtr,0.89,953732864,2025-04-20 10:32:46,O:
P:\JHU2022\JHU_data\2022.12.22-17.54.20-Rec-.cmtr,2022.12.22-17.54.20-Rec-.cmtr,0.88,948494968,2023-03-27 21:20:18,P:
M:\20240208_protocol_test\2024.02.08-12.06.44-Rec-.cmtr,2024.02.08-12.06.44-Rec-.cmtr,0.88,945048920,2024-02-09 12:58:38,M:
L:\20230621_FAD_WT\2023.06.21-14.10.25-Rec-.cmtr,2023.06.21-14.10.25-Rec-.cmtr,0.88,941652064,2023-07-02 09:48:41,L:
M:\20231031_Rd\2023.10.31-12.45.25-Rec-.cmtr,2023.10.31-12.45.25-Rec-.cmtr,0.88,940012332,2023-11-03 17:56:16,M:
M:\20231012_Ben_antagonist\2023.10.12-12.46.17-Rec-.cmtr,2023.10.12-12.46.17-Rec-.cmtr,0.87,939249952,2023-10-13 09:15:40,M:
P:\JHU2022\JHU_data2022_10\20221027_WT\2022.10.27-12.04.35-Rec-.cmtr,2022.10.27-12.04.35-Rec-.cmtr,0.87,938932660,2022-11-21 14:48:54,P:
O:\20250407_Rd\2025.04.07-10.52.37-Rec-.cmtr,2025.04.07-10.52.37-Rec-.cmtr,0.87,938830084,2025-04-18 16:12:16,O:
L:\20230706_Vglu\2023.07.06-10.41.03-Rec-.cmtr,2023.07.06-10.41.03-Rec-.cmtr,0.87,936474992,2023-07-06 17:55:33,L:
L:\20230620_FAD\2023.06.20-11.48.34-Rec-.cmtr,2023.06.20-11.48.34-Rec-.cmtr,0.87,936241896,2023-07-02 11:59:41,L:
L:\20230621_FAD_WT\2023.06.21-13.55.53-Rec-.cmtr,2023.06.21-13.55.53-Rec-.cmtr,0.87,935031676,2023-07-02 07:24:00,L:
M:\20230427_Rd\2023.04.27-13.21.03-Rec-.cmtr,2023.04.27-13.21.03-Rec-.cmtr,0.86,925866288,2023-04-30 01:13:33,M:
P:\JHU2022\JHU_data\2022.12.22-12.21.08-Rec-.cmtr,2022.12.22-12.21.08-Rec-.cmtr,0.86,925270928,2023-06-09 20:41:14,P:
L:\202301\20230119\2023.01.19-13.25.14-Rec-.cmtr,2023.01.19-13.25.14-Rec-.cmtr,0.86,918913472,2023-01-28 01:01:24,L:
Q:\20230608_NIH_tripleKO\2023.06.08-10.14.08-Rec-.cmtr,2023.06.08-10.14.08-Rec-.cmtr,0.85,914282044,2023-06-08 13:50:11,Q:
M:\20231030_Rd\2023.10.30-15.50.40-Rec-.cmtr,2023.10.30-15.50.40-Rec-.cmtr,0.85,912716336,2023-10-30 17:28:10,M:
M:\20231101_Rd\2023.11.01-10.36.08-Rec-.cmtr,2023.11.01-10.36.08-Rec-.cmtr,0.85,908336640,2023-11-03 00:57:36,M:
P:\20251002_HttrB_antagonist\2025.10.02-10.25.16-Rec-.cmtr,2025.10.02-10.25.16-Rec-.cmtr,0.84,905940104,2025-11-03 15:00:31,P:
O:\20250408_Rd\2025.04.08-15.27.21-Rec-.cmtr,2025.04.08-15.27.21-Rec-.cmtr,0.84,905023332,2025-04-16 14:47:02,O:
L:\20230615_WT_muller\2023.06.15-14.24.13-Rec-.cmtr,2023.06.15-14.24.13-Rec-.cmtr,0.84,903003916,2023-07-13 12:46:58,L:
M:\20231129_Rd\2023.11.29-13.40.36-Rec-.cmtr,2023.11.29-13.40.36-Rec-.cmtr,0.84,901336776,2023-11-30 11:41:46,M:
Q:\20240325_Rd_AAV\2024.03.25-10.30.36-Rec-.cmtr,2024.03.25-10.30.36-Rec-.cmtr,0.84,900155960,2024-03-25 19:24:00,Q:
L:\20230616_NIH_SingleKO\2023.06.16-09.36.14-Rec-.cmtr,2023.06.16-09.36.14-Rec-.cmtr,0.84,899533740,2023-06-16 17:13:47,L:
L:\20230906_Rd\2023.09.06-12.58.09-Rec-.cmtr,2023.09.06-12.58.09-Rec-.cmtr,0.83,896154812,2023-09-08 03:11:02,L:
L:\20230615_WT_muller\2023.06.15-14.16.41-Rec-.cmtr,2023.06.15-14.16.41-Rec-.cmtr,0.83,895588528,2023-07-04 09:07:53,L:
M:\20231205_MFA\2023.12.05-12.15.31-Rec-.cmtr,2023.12.05-12.15.31-Rec-.cmtr,0.83,892199468,2023-12-06 00:34:44,M:
P:\JHU2022\JHU_data\2022.12.21-16.45.24-Rec-.cmtr,2022.12.21-16.45.24-Rec-.cmtr,0.83,890975388,2023-06-13 14:00:46,P:
L:\20230821_NIH_tripleKO\2023.08.21-15.21.51-Rec-.cmtr,2023.08.21-15.21.51-Rec-.cmtr,0.83,888540912,2023-08-30 10:01:46,L:
M:\20231101_Rd\2023.11.01-09.19.17-Rec-.cmtr,2023.11.01-09.19.17-Rec-.cmtr,0.83,887691404,2023-11-05 22:14:45,M:
L:\20230905_Rd\2023.09.05-10.59.08-Rec-.cmtr,2023.09.05-10.59.08-Rec-.cmtr,0.83,886558564,2023-09-05 20:11:58,L:
M:\20231101_Rd\2023.11.01-09.24.13-Rec-.cmtr,2023.11.01-09.24.13-Rec-.cmtr,0.82,885429328,2023-11-05 23:44:26,M:
O:\Pancrease_cells\2025.09.30-10.11.01-Rec-.cmtr,2025.09.30-10.11.01-Rec-.cmtr,0.82,885328308,2025-10-16 16:12:04,O:
L:\20230615_WT_muller\2023.06.15-14.21.51-Rec-.cmtr,2023.06.15-14.21.51-Rec-.cmtr,0.82,880302992,2023-07-04 10:48:00,L:
O:\20250513_Rd\2025.05.13-15.37.23-Rec-.cmtr,2025.05.13-15.37.23-Rec-.cmtr,0.82,879837296,2025-05-15 08:37:13,O:
M:\20231129_Rd\2023.11.29-14.11.23-Rec-.cmtr,2023.11.29-14.11.23-Rec-.cmtr,0.82,876415520,2023-11-29 19:44:50,M:
P:\JHU2022\JHU_data2022_10\20221027_WT\2022.10.27-12.16.12-Rec-.cmtr,2022.10.27-12.16.12-Rec-.cmtr,0.82,875413392,2022-11-21 16:18:12,P:
M:\20240123_protocol_test\2024.01.23-10.52.25-Rec-.cmtr,2024.01.23-10.52.25-Rec-.cmtr,0.81,864959840,2024-01-26 12:50:10,M:
L:\20230615_WT_muller\2023.06.15-14.19.05-Rec-.cmtr,2023.06.15-14.19.05-Rec-.cmtr,0.8,864339204,2023-07-04 10:00:20,L:
L:\20230905_Rd\2023.09.05-11.49.16-Rec-.cmtr,2023.09.05-11.49.16-Rec-.cmtr,0.8,860654232,2023-09-05 18:04:21,L:
M:\20231212_WT_AAV_opn4\2023.12.12-11.46.36-Rec-.cmtr,2023.12.12-11.46.36-Rec-.cmtr,0.8,856128772,2023-12-13 10:58:01,M:
M:\20231212_WT_AAV_opn4\2023.12.12-11.35.58-Rec-.cmtr,2023.12.12-11.35.58-Rec-.cmtr,0.8,855720036,2023-12-12 19:24:20,M:
O:\20250401_Rd_2\2025.04.01-14.33.58-Rec-.cmtr,2025.04.01-14.33.58-Rec-.cmtr,0.8,853668800,2025-04-17 11:59:40,O:
L:\20230821_NIH_tripleKO\2023.08.21-15.39.28-Rec-.cmtr,2023.08.21-15.39.28-Rec-.cmtr,0.79,852135116,2023-08-23 13:21:18,L:
P:\JHU2022\JHU_data2022_10\20221027_WT\2022.10.27-12.13.12-Rec-.cmtr,2022.10.27-12.13.12-Rec-.cmtr,0.79,850663500,2022-11-21 15:25:00,P:
O:\20250401_Rd\2025.04.01-11.46.35-Rec-.cmtr,2025.04.01-11.46.35-Rec-.cmtr,0.79,847795576,2025-04-14 18:43:10,O:
L:\20230615_WT_muller\2023.06.15-12.09.19-Rec-.cmtr,2023.06.15-12.09.19-Rec-.cmtr,0.79,843824380,2023-07-03 16:28:55,L:
P:\JHU2022\JHU_data\2022.12.21-16.30.31-Rec-.cmtr,2022.12.21-16.30.31-Rec-.cmtr,0.78,840795960,2023-06-13 17:27:38,P:
M:\20231030_Rd\2023.10.30-15.39.37-Rec-.cmtr,2023.10.30-15.39.37-Rec-.cmtr,0.78,837448352,2023-10-31 13:04:02,M:
L:\202301\20230125\2023.01.25-15.45.14-Rec-.cmtr,2023.01.25-15.45.14-Rec-.cmtr,0.78,837246280,2023-02-06 10:57:45,L:
M:\20240208_protocol_test\2024.02.08-10.17.04-Rec-.cmtr,2024.02.08-10.17.04-Rec-.cmtr,0.77,831139980,2024-02-09 12:14:56,M:
L:\20230906_Rd\2023.09.06-10.30.07-Rec-.cmtr,2023.09.06-10.30.07-Rec-.cmtr,0.77,828934712,2023-09-07 08:45:39,L:
M:\20230502_Rd\2023.05.02-10.27.34-Rec-.cmtr,2023.05.02-10.27.34-Rec-.cmtr,0.77,826332772,2023-05-02 20:57:30,M:
M:\20231129_Rd\2023.11.29-13.37.04-Rec-.cmtr,2023.11.29-13.37.04-Rec-.cmtr,0.77,826278708,2023-11-30 10:59:48,M:
L:\20230811_NIH_tripleKO\2023.08.11-13.40.55-Rec-.cmtr,2023.08.11-13.40.55-Rec-.cmtr,0.77,823771176,2023-08-18 22:00:06,L:
L:\20230816_REST_WT\2023.08.16-10.41.10-Rec-.cmtr,2023.08.16-10.41.10-Rec-.cmtr,0.76,821293244,2023-08-18 16:13:40,L:
Q:\20230608_NIH_tripleKO\2023.06.08-10.57.00-Rec-.cmtr,2023.06.08-10.57.00-Rec-.cmtr,0.76,820627600,2023-06-08 19:17:51,Q:
L:\20230616_NIH_SingleKO\2023.06.16-09.38.45-Rec-.cmtr,2023.06.16-09.38.45-Rec-.cmtr,0.76,815990412,2023-06-16 18:16:56,L:
P:\JHU2022\JHU_data\2022.12.21-16.17.45-Rec-.cmtr,2022.12.21-16.17.45-Rec-.cmtr,0.76,813279156,2023-06-13 22:27:52,P:
M:\20230501_Rd\2023.05.01-11.10.16-Rec-.cmtr,2023.05.01-11.10.16-Rec-.cmtr,0.76,813168712,2023-05-01 18:44:32,M:
M:\20240208_protocol_test\2024.02.08-12.49.55-Rec-.cmtr,2024.02.08-12.49.55-Rec-.cmtr,0.75,810304700,2024-02-09 17:33:08,M:
L:\20230616_NIH_SingleKO\2023.06.16-09.30.45-Rec-.cmtr,2023.06.16-09.30.45-Rec-.cmtr,0.75,809652268,2023-06-16 16:31:45,L:
L:\20230821_NIH_tripleKO\2023.08.21-11.34.47-Rec-.cmtr,2023.08.21-11.34.47-Rec-.cmtr,0.75,809278580,2023-08-22 16:59:52,L:
Q:\20230526_REST\2023.05.26-11.56.25-Rec-.cmtr,2023.05.26-11.56.25-Rec-.cmtr,0.75,808028664,2023-05-27 19:26:27,Q:
M:\20230501_Rd\2023.05.01-12.51.18-Rec-.cmtr,2023.05.01-12.51.18-Rec-.cmtr,0.75,801108152,2023-05-04 09:19:25,M:
O:\20250513_Rd\2025.05.13-15.59.50-Rec-.cmtr,2025.05.13-15.59.50-Rec-.cmtr,0.74,795069164,2025-05-14 22:15:59,O:
Q:\20230607_NIH_tripleKO\2023.06.07-11.41.51-Rec-.cmtr,2023.06.07-11.41.51-Rec-.cmtr,0.74,794133776,2023-06-07 15:50:17,Q:
L:\20230615_WT_muller\2023.06.15-14.27.37-Rec-.cmtr,2023.06.15-14.27.37-Rec-.cmtr,0.74,794058500,2023-07-13 13:08:10,L:
P:\20251016_low_glucose\2025.10.16-15.11.34-Rec-.cmtr,2025.10.16-15.11.34-Rec-.cmtr,0.74,791337008,2025-10-19 16:32:29,P:
R:\20241212_MFA\2024.12.12-13.47.18-Rec-.cmtr,2024.12.12-13.47.18-Rec-.cmtr,0.74,790374172,2024-12-25 17:13:16,R:
L:\20230905_Rd\2023.09.05-13.59.11-Rec-.cmtr,2023.09.05-13.59.11-Rec-.cmtr,0.74,789501260,2023-09-08 12:35:22,L:
P:\JHU2022\JHU_data\2022.12.21-16.27.09-Rec-.cmtr,2022.12.21-16.27.09-Rec-.cmtr,0.73,788953292,2023-06-13 19:02:00,P:
O:\20250407_Rd\2025.04.07-12.04.25-Rec-.cmtr,2025.04.07-12.04.25-Rec-.cmtr,0.73,786976948,2025-04-18 14:15:36,O:
O:\20250513_Rd\2025.05.13-13.54.35-Rec-.cmtr,2025.05.13-13.54.35-Rec-.cmtr,0.73,785975856,2025-05-14 21:00:35,O:
P:\JHU2022\JHU_data\2022.12.21-16.21.11-Rec-.cmtr,2022.12.21-16.21.11-Rec-.cmtr,0.73,785710152,2023-06-13 20:46:00,P:
M:\20231031_Rd\2023.10.31-14.23.06-Rec-.cmtr,2023.10.31-14.23.06-Rec-.cmtr,0.73,783827792,2023-11-04 08:17:34,M:
M:\20230427_Rd\2023.04.27-12.49.16-Rec-.cmtr,2023.04.27-12.49.16-Rec-.cmtr,0.73,780800628,2023-04-29 17:42:19,M:
L:\20230616_NIH_SingleKO\2023.06.16-10.38.56-Rec-.cmtr,2023.06.16-10.38.56-Rec-.cmtr,0.72,777073664,2023-06-17 20:09:14,L:
Q:\20230607_NIH_tripleKO\2023.06.07-12.03.37-Rec-.cmtr,2023.06.07-12.03.37-Rec-.cmtr,0.72,772538664,2023-06-07 17:15:36,Q:
Q:\20230608_NIH_tripleKO\2023.06.08-13.23.34-Rec-.cmtr,2023.06.08-13.23.34-Rec-.cmtr,0.72,770897920,2023-06-08 20:54:19,Q:
M:\20231031_Rd\2023.10.31-11.19.13-Rec-.cmtr,2023.10.31-11.19.13-Rec-.cmtr,0.72,769291124,2023-10-31 21:36:50,M:
P:\JHU2022\JHU_data\2022.12.22-12.18.14-Rec-.cmtr,2022.12.22-12.18.14-Rec-.cmtr,0.72,769045512,2023-06-09 20:03:32,P:
L:\20230811_NIH_tripleKO\2023.08.11-13.39.44-Rec-.cmtr,2023.08.11-13.39.44-Rec-.cmtr,0.72,768714364,2023-08-18 21:34:14,L:
L:\20230915_NMDA\2023.09.05-10.55.45-Rec-.cmtr,2023.09.05-10.55.45-Rec-.cmtr,0.71,767402728,2023-09-21 13:02:24,L:
L:\20230905_Rd\2023.09.05-10.55.45-Rec-.cmtr,2023.09.05-10.55.45-Rec-.cmtr,0.71,767395584,2023-09-22 10:09:06,L:
M:\20231205_MFA\2023.12.05-13.44.03-Rec-.cmtr,2023.12.05-13.44.03-Rec-.cmtr,0.71,763006372,2023-12-06 08:23:12,M:
Q:\20230531_REST_WT\2023.05.31-17.21.32-Rec-.cmtr,2023.05.31-17.21.32-Rec-.cmtr,0.71,762244216,2023-06-02 17:20:33,Q:
O:\20250401_Rd_2\2025.04.01-15.05.20-Rec-.cmtr,2025.04.01-15.05.20-Rec-.cmtr,0.71,760784436,2025-04-17 12:33:04,O:
M:\20240208_protocol_test\2024.02.08-12.01.33-Rec-.cmtr,2024.02.08-12.01.33-Rec-.cmtr,0.71,758097628,2024-02-09 14:14:10,M:
M:\20240208_protocol_test\2024.02.08-09.46.26-Rec-.cmtr,2024.02.08-09.46.26-Rec-.cmtr,0.7,755478104,2024-02-08 14:24:42,M:
M:\20230427_Rd\2023.04.27-14.14.12-Rec-.cmtr,2023.04.27-14.14.12-Rec-.cmtr,0.7,754946232,2023-04-28 22:13:37,M:
L:\20230615_WT_muller\2023.06.15-14.30.05-Rec- (2).cmtr,2023.06.15-14.30.05-Rec- (2).cmtr,0.7,751459512,2023-07-04 12:44:03,L:
M:\20230427_Rd\2023.04.27-10.42.18-Rec-.cmtr,2023.04.27-10.42.18-Rec-.cmtr,0.7,749750340,2023-07-28 01:29:31,M:
M:\20231129_Rd\2023.11.29-13.33.37-Rec-.cmtr,2023.11.29-13.33.37-Rec-.cmtr,0.7,746394048,2023-11-30 10:27:16,M:
M:\20231129_Rd\2023.11.29-12.15.20-Rec-.cmtr,2023.11.29-12.15.20-Rec-.cmtr,0.69,745357452,2023-12-03 15:47:09,M:
L:\20230821_NIH_tripleKO\2023.08.21-14.37.42-Rec-.cmtr,2023.08.21-14.37.42-Rec-.cmtr,0.69,741294760,2023-08-22 12:49:22,L:
L:\20230615_WT_muller\2023.06.15-12.02.18-Rec-.cmtr,2023.06.15-12.02.18-Rec-.cmtr,0.69,740065044,2023-07-03 14:30:04,L:
L:\20230821_NIH_tripleKO\2023.08.21-13.45.00-Rec-.cmtr,2023.08.21-13.45.00-Rec-.cmtr,0.69,739751280,2023-08-29 23:24:58,L:
M:\20230427_Rd\2023.04.27-13.49.31-Rec-.cmtr,2023.04.27-13.49.31-Rec-.cmtr,0.69,739421800,2023-04-28 16:14:16,M:
M:\20231205_MFA\2023.12.05-11.27.58-Rec-.cmtr,2023.12.05-11.27.58-Rec-.cmtr,0.69,736682696,2023-12-05 17:53:31,M:
R:\20250227_Rd\2025.02.27-10.03.32-Rec-.cmtr,2025.02.27-10.03.32-Rec-.cmtr,0.68,735244000,2025-03-03 10:17:58,R:
L:\20230905_Rd\2023.09.05-10.23.05-Rec-.cmtr,2023.09.05-10.23.05-Rec-.cmtr,0.68,730328492,2023-09-05 20:29:14,L:
O:\20250407_Rd\2025.04.07-14.29.27-Rec-.cmtr,2025.04.07-14.29.27-Rec-.cmtr,0.68,727829004,2025-04-18 05:52:50,O:
L:\20230620_FAD\2023.06.20-14.06.17-Rec-.cmtr,2023.06.20-14.06.17-Rec-.cmtr,0.68,727409804,2023-07-02 20:46:32,L:
O:\20250407_Rd\2025.04.07-10.47.18-Rec-.cmtr,2025.04.07-10.47.18-Rec-.cmtr,0.68,725778832,2025-04-18 14:43:18,O:
